meter_id,locality,feeder_id,category,lat,lon,flag_status,confidence_score,anomaly_type,explanation_text,shap_top_feature_1,shap_top_feature_2,shap_top_feature_3,days_anomalous,personal_baseline_kwh,peer_baseline_kwh,deviation_pct
MET_210,Hebbal,F05,Residential,13.035523448261095,77.60241434355827,NORMAL,0,NORMAL,Meter MET_210 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Hebbal Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,31,0.4153091936498713,0.4153091936498713,0.0
MET_211,Hebbal,F05,Industrial,13.036168506633736,77.59365040710469,NORMAL,60,NORMAL,Meter MET_211 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in Hebbal Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,25,1.440531377613614,1.440531377613614,0.0
MET_212,Hebbal,F05,Residential,13.033422398591204,77.59107785394973,NORMAL,0,NORMAL,Meter MET_212 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.68 kWh/interval vs peer cluster ~0.68 in Hebbal Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,72,0.6843162900629163,0.6843162900629163,0.0
MET_213,Hebbal,F05,Residential,13.032247464585064,77.5955679332477,NORMAL,0,NORMAL,Meter MET_213 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Hebbal Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,36,0.4156342944470972,0.4156342944470972,0.0
MET_214,Hebbal,F05,Commercial,13.039014340077514,77.60388307932466,NORMAL,60,NORMAL,Meter MET_214 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Hebbal Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,48,0.5519587291918688,0.551958729191869,-2.011423981373844e-14
MET_215,Hebbal,F05,Residential,13.030271273938492,77.59857130987304,NORMAL,0,NORMAL,Meter MET_215 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.54 kWh/interval vs peer cluster ~0.54 in Hebbal Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,26,0.5427102148180114,0.5427102148180114,0.0
MET_216,Hebbal,F05,Residential,13.03163782424337,77.59889878835385,NORMAL,0,NORMAL,Meter MET_216 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Hebbal Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,30,0.4154116454072268,0.41541164540722675,1.3362926110759466e-14
MET_217,Hebbal,F05,Commercial,13.03527565339725,77.5896763766966,NORMAL,60,NORMAL,Meter MET_217 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Hebbal Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,39,0.5517487702442532,0.5517487702442532,0.0
MET_218,Hebbal,F05,Industrial,13.039513187966271,77.59457999714876,NORMAL,60,NORMAL,Meter MET_218 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in Hebbal Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,27,1.4422226426568112,1.4422226426568112,0.0
MET_219,Hebbal,F05,Residential,13.033664399046506,77.59272099035483,NORMAL,0,NORMAL,Meter MET_219 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Hebbal Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,27,0.41527239473175354,0.4152723947317536,-1.3367407016571717e-14
MET_220,Hebbal,F05,Commercial,13.03318286689325,77.59871156176277,NORMAL,60,NORMAL,Meter MET_220 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Hebbal Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,35,0.5522916488071983,0.5522916488071983,0.0
MET_221,Hebbal,F05,Residential,13.035043022636254,77.59831464800912,NORMAL,0,NORMAL,Meter MET_221 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Hebbal Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,30,0.4155061907013286,0.4155061907013286,0.0
MET_222,Hebbal,F05,Residential,13.037247687415716,77.6022826466221,NORMAL,60,NORMAL,Meter MET_222 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Hebbal Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,29,0.41565079438476676,0.41565079438476676,0.0
MET_223,Hebbal,F05,Commercial,13.034428855396545,77.5910925687326,NORMAL,60,NORMAL,Meter MET_223 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Hebbal Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,45,0.5512011012168393,0.5512011012168393,0.0
MET_224,Hebbal,F05,Residential,13.040068889666289,77.5956740473116,NORMAL,0,NORMAL,Meter MET_224 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Hebbal Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,37,0.4150047367000243,0.4150047367000243,0.0
MET_225,Hebbal,F05,Industrial,13.040258369778307,77.59853350845272,NORMAL,60,NORMAL,Meter MET_225 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in Hebbal Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,29,1.4431481929079444,1.4431481929079444,0.0
MET_226,Hebbal,F05,Commercial,13.035275449879189,77.59839510357618,NORMAL,60,NORMAL,Meter MET_226 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.99 kWh/interval vs peer cluster ~0.99 in Hebbal Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,73,0.9850966165828321,0.9850966165828321,0.0
MET_227,Hebbal,F05,Residential,13.043604050240504,77.60530792211621,NORMAL,0,NORMAL,Meter MET_227 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Hebbal Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,31,0.4150346784473808,0.4150346784473808,0.0
MET_228,Hebbal,F05,Residential,13.03607752454053,77.59764076237326,NORMAL,60,NORMAL,Meter MET_228 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.72 kWh/interval vs peer cluster ~0.72 in Hebbal Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,63,0.7249163726898379,0.7249163726898378,1.5315187605787128e-14
MET_229,Hebbal,F05,Commercial,13.040104960629863,77.59361735586893,NORMAL,60,NORMAL,Meter MET_229 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Hebbal Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,34,0.5516581872526609,0.5516581872526608,2.0125197999040513e-14
MET_230,Hebbal,F05,Residential,13.037132281490472,77.59689654860819,NORMAL,0,NORMAL,Meter MET_230 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Hebbal Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,29,0.4155713713440713,0.4155713713440713,0.0
MET_231,Hebbal,F05,Residential,13.03705563284583,77.5936665247762,NORMAL,0,NORMAL,Meter MET_231 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Hebbal Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,31,0.4153344378145821,0.4153344378145821,0.0
MET_232,Hebbal,F05,Industrial,13.029441730026765,77.58870806625603,NORMAL,60,NORMAL,Meter MET_232 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in Hebbal Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,28,1.4416638982855303,1.4416638982855305,-1.5401967489724432e-14
MET_233,Hebbal,F05,Residential,13.03133046354804,77.59516529886024,NORMAL,0,NORMAL,Meter MET_233 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Hebbal Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,26,0.4154921254803344,0.4154921254803344,0.0
MET_234,Hebbal,F05,Residential,13.034627233653405,77.60474892464971,NORMAL,0,NORMAL,Meter MET_234 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Hebbal Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,19,0.41505634446545664,0.41505634446545664,0.0
MET_235,Hebbal,F05,Commercial,13.040223973479629,77.59315163553462,NORMAL,60,NORMAL,Meter MET_235 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Hebbal Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,38,0.5519818630141959,0.5519818630141959,0.0
MET_236,Hebbal,F05,Residential,13.037190833809804,77.5953716870546,NORMAL,0,NORMAL,Meter MET_236 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Hebbal Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,18,0.4156796372097565,0.4156796372097564,1.335431093134021e-14
MET_237,Hebbal,F05,Residential,13.03466254464784,77.59774130259765,NORMAL,0,NORMAL,Meter MET_237 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Hebbal Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,17,0.41608686470114387,0.41608686470114387,0.0
MET_238,Hebbal,F05,Commercial,13.0382766844679,77.59564296606446,NORMAL,60,NORMAL,Meter MET_238 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Hebbal Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,45,0.5518041406212966,0.5518041406212966,0.0
MET_239,Hebbal,F05,Industrial,13.040055406130936,77.59243224709543,NORMAL,60,NORMAL,Meter MET_239 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in Hebbal Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,28,1.442073072630222,1.442073072630222,0.0
MET_240,Hebbal,F05,Residential,13.035825356249449,77.60739069490637,FLAGGED,100,THEFT,Meter MET_240 flagged: stages IF/peer/feeder = 1/1/0. Personal baseline ~0.34 kWh/interval vs peer cluster ~0.34 in Hebbal Residential.,rolling_std_7d,rolling_mean_24h,day_of_week,17,0.3406253803496591,0.3406253803496591,0.0
MET_241,Hebbal,F05,Commercial,13.036692318970502,77.60273285802641,NORMAL,60,NORMAL,Meter MET_241 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Hebbal Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,33,0.552181311900613,0.552181311900613,0.0
MET_242,Hebbal,F05,Residential,13.036166080712691,77.59932310838131,NORMAL,0,NORMAL,Meter MET_242 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Hebbal Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,24,0.41573021108266495,0.415730211082665,-1.3352686370012168e-14
MET_243,Hebbal,F05,Residential,13.03557286722243,77.59631836967533,NORMAL,0,NORMAL,Meter MET_243 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Hebbal Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,25,0.41542280184328545,0.41542280184328545,0.0
MET_244,Hebbal,F05,Commercial,13.0326820704131,77.59872120543582,NORMAL,60,NORMAL,Meter MET_244 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Hebbal Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,35,0.5516797454859895,0.5516797454859894,2.0124411557780345e-14
MET_245,Hebbal,F05,Residential,13.032393851243256,77.59966234094524,NORMAL,0,NORMAL,Meter MET_245 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Hebbal Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,19,0.4158934789145939,0.41589347891459383,1.3347444488942652e-14
MET_246,Hebbal,F05,Industrial,13.040141148017783,77.59846612562895,NORMAL,60,NORMAL,Meter MET_246 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in Hebbal Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,26,1.4424237884721247,1.4424237884721245,1.539385350544102e-14
MET_247,Hebbal,F05,Commercial,13.034655005065778,77.59881586231722,NORMAL,60,NORMAL,Meter MET_247 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Hebbal Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,44,0.5514185540278607,0.5514185540278607,0.0
MET_248,Hebbal,F05,Residential,13.034565307777816,77.60074218850185,NORMAL,60,NORMAL,Meter MET_248 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Hebbal Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,26,0.4152463240398753,0.4152463240398753,0.0
MET_249,Hebbal,F05,Residential,13.02847437566314,77.59565757052752,NORMAL,0,NORMAL,Meter MET_249 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.41 kWh/interval vs peer cluster ~0.41 in Hebbal Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,35,0.4149804213168578,0.41498042131685775,1.3376812104798641e-14
MET_250,Hebbal,F05,Commercial,13.027836752019503,77.59101975667909,NORMAL,60,NORMAL,Meter MET_250 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Hebbal Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,30,0.5519633565833421,0.5519633565833421,0.0
MET_251,Electronic City,F06,Residential,12.851055448919254,77.66388073992789,NORMAL,0,NORMAL,Meter MET_251 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Electronic City Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,22,0.41562569535537214,0.41562569535537214,0.0
MET_252,Electronic City,F06,Residential,12.84272207906686,77.65428998617584,NORMAL,0,NORMAL,Meter MET_252 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.41 kWh/interval vs peer cluster ~0.41 in Electronic City Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,23,0.4149747429403717,0.4149747429403716,1.3376995148650363e-14
MET_253,Electronic City,F06,Industrial,12.833741884648632,77.65812601796827,NORMAL,60,NORMAL,Meter MET_253 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in Electronic City Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,25,1.4408045468959776,1.4408045468959774,1.541115381703903e-14
MET_254,Electronic City,F06,Residential,12.85528166004899,77.66203953708586,NORMAL,60,NORMAL,Meter MET_254 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Electronic City Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,24,0.4155265007542814,0.41552650075428144,-1.335923247506275e-14
MET_255,Electronic City,F06,Residential,12.8433617108558,77.66216032083801,NORMAL,0,NORMAL,Meter MET_255 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Electronic City Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,26,0.4156136783105291,0.41561367831052914,-1.3356430292889017e-14
MET_256,Electronic City,F06,Commercial,12.839356166588022,77.65911070654921,NORMAL,60,NORMAL,Meter MET_256 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Electronic City Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,32,0.5518854450886204,0.5518854450886204,0.0
MET_257,Electronic City,F06,Residential,12.845997909892064,77.65995559739272,NORMAL,0,NORMAL,Meter MET_257 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Electronic City Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,24,0.4157457458132194,0.4157457458132194,0.0
MET_258,Electronic City,F06,Residential,12.84876322448676,77.66167858090495,NORMAL,0,NORMAL,Meter MET_258 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Electronic City Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,32,0.41548817987768816,0.41548817987768816,0.0
MET_259,Electronic City,F06,Commercial,12.848273304072432,77.65754651087109,NORMAL,60,NORMAL,Meter MET_259 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Electronic City Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,41,0.5522280781490609,0.5522280781490609,0.0
MET_260,Electronic City,F06,Industrial,12.849191261633642,77.66681574779051,NORMAL,60,NORMAL,Meter MET_260 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in Electronic City Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,24,1.4397229793473743,1.439722979347374,1.5422731185806596e-14
MET_261,Electronic City,F06,Residential,12.841719401921392,77.65674921737715,NORMAL,0,NORMAL,Meter MET_261 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Electronic City Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,25,0.4155812224191432,0.4155812224191432,0.0
MET_262,Electronic City,F06,Commercial,12.85094313734528,77.65953462405322,NORMAL,60,NORMAL,Meter MET_262 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Electronic City Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,41,0.551983961256029,0.551983961256029,0.0
MET_263,Electronic City,F06,Residential,12.851215285568266,77.65852985715244,NORMAL,0,NORMAL,Meter MET_263 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Electronic City Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,23,0.4154859797504718,0.4154859797504718,0.0
MET_264,Electronic City,F06,Residential,12.851420182305082,77.66082594326723,NORMAL,0,NORMAL,Meter MET_264 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Electronic City Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,14,0.41565876744860564,0.41565876744860564,0.0
MET_265,Electronic City,F06,Commercial,12.84663291529329,77.66655887208668,NORMAL,60,NORMAL,Meter MET_265 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Electronic City Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,36,0.5517986812968365,0.5517986812968364,2.0120073901153807e-14
MET_266,Electronic City,F06,Residential,12.844152918090222,77.65653551161631,NORMAL,0,NORMAL,Meter MET_266 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.41 kWh/interval vs peer cluster ~0.41 in Electronic City Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,27,0.4147598411033842,0.4147598411033842,0.0
MET_267,Electronic City,F06,Industrial,12.843805743167886,77.66210933580258,NORMAL,0,NORMAL,Meter MET_267 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~1.74 kWh/interval vs peer cluster ~1.74 in Electronic City Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,29,1.7405200365445244,1.7405200365445244,0.0
MET_268,Electronic City,F06,Commercial,12.839336963711276,77.6628498836106,NORMAL,60,NORMAL,Meter MET_268 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Electronic City Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,41,0.5514495902955809,0.5514495902955809,0.0
MET_269,Electronic City,F06,Residential,12.843444914729528,77.66489125064294,NORMAL,0,NORMAL,Meter MET_269 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Electronic City Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,35,0.4154013271907733,0.4154013271907733,0.0
MET_270,Electronic City,F06,Residential,12.836022958780395,77.65715373689959,NORMAL,0,NORMAL,Meter MET_270 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Electronic City Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,14,0.41521145293873757,0.41521145293873757,0.0
MET_271,Electronic City,F06,Commercial,12.838854127395065,77.65699508213456,NORMAL,60,NORMAL,Meter MET_271 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Electronic City Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,37,0.5522264067384669,0.5522264067384669,0.0
MET_272,Electronic City,F06,Residential,12.846590663604434,77.65958309349821,NORMAL,0,NORMAL,Meter MET_272 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Electronic City Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,20,0.4156110568355376,0.4156110568355376,0.0
MET_273,Electronic City,F06,Residential,12.844586489724207,77.65966326051449,NORMAL,0,NORMAL,Meter MET_273 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Electronic City Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,23,0.41534343379703204,0.415343433797032,1.3365120696330726e-14
MET_274,Electronic City,F06,Industrial,12.84641355296248,77.65626585583223,NORMAL,60,NORMAL,Meter MET_274 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in Electronic City Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,24,1.4430914050847305,1.4430914050847305,0.0
MET_275,Electronic City,F06,Residential,12.848427398563596,77.66295066388155,NORMAL,0,NORMAL,Meter MET_275 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Electronic City Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,24,0.41533715372773994,0.4153371537277399,1.3365322782475239e-14
MET_276,Electronic City,F06,Residential,12.847140151750624,77.66252613377101,NORMAL,60,NORMAL,Meter MET_276 flagged: stages IF/peer/feeder = 0/1/0. Personal baseline ~1.25 kWh/interval vs peer cluster ~1.25 in Electronic City Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,28,1.246366046756952,1.246366046756952,0.0
MET_277,Electronic City,F06,Commercial,12.846785672003234,77.66844029321094,NORMAL,60,NORMAL,Meter MET_277 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Electronic City Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,30,0.5517806831188357,0.5517806831188358,-2.012073018485952e-14
MET_278,Electronic City,F06,Residential,12.84525162331579,77.65907166712667,NORMAL,0,NORMAL,Meter MET_278 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Electronic City Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,18,0.41610366422893597,0.4161036642289359,1.3340702330541403e-14
MET_279,Electronic City,F06,Residential,12.84258588967857,77.6561709493177,NORMAL,0,NORMAL,Meter MET_279 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Electronic City Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,24,0.4154814998201727,0.4154814998201727,0.0
MET_280,Electronic City,F06,Commercial,12.840622112849594,77.65674481074709,NORMAL,60,NORMAL,Meter MET_280 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Electronic City Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,43,0.5514758624877909,0.551475862487791,-2.0131851639286125e-14
MET_281,Electronic City,F06,Industrial,12.845317278473392,77.66163718051399,NORMAL,60,NORMAL,Meter MET_281 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in Electronic City Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,24,1.4406700718779402,1.4406700718779402,0.0
MET_282,Electronic City,F06,Residential,12.845804568234207,77.65723785889028,NORMAL,0,NORMAL,Meter MET_282 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Electronic City Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,24,0.4156148823226849,0.41561488232268495,-1.3356391600086823e-14
MET_283,Electronic City,F06,Commercial,12.849200738256078,77.6632576506892,NORMAL,60,NORMAL,Meter MET_283 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Electronic City Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,36,0.5521862215908432,0.5521862215908432,0.0
MET_284,Electronic City,F06,Residential,12.844961406770311,77.65768833542134,NORMAL,0,NORMAL,Meter MET_284 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Electronic City Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,27,0.41583620282157596,0.41583620282157596,0.0
MET_285,Electronic City,F06,Residential,12.847793711683318,77.66105189434995,NORMAL,60,NORMAL,Meter MET_285 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Electronic City Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,18,0.4154199667779957,0.4154199667779957,0.0
MET_286,Electronic City,F06,Commercial,12.83980749096234,77.66002807897607,NORMAL,60,NORMAL,Meter MET_286 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Electronic City Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,38,0.5515970748396043,0.5515970748396043,0.0
MET_287,Electronic City,F06,Residential,12.846648143248297,77.65670122085406,NORMAL,0,NORMAL,Meter MET_287 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Electronic City Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,21,0.4153577258464552,0.41535772584645525,-1.3364660815717813e-14
MET_288,Electronic City,F06,Industrial,12.84635937357135,77.65448071005898,FLAGGED,100,THEFT,Meter MET_288 flagged: stages IF/peer/feeder = 1/1/0. Personal baseline ~1.21 kWh/interval vs peer cluster ~1.21 in Electronic City Industrial.,rolling_std_7d,z_personal,consumption_kwh,23,1.2133222778926804,1.2133222778926804,0.0
MET_289,Electronic City,F06,Commercial,12.850944744400048,77.66529179994025,NORMAL,60,NORMAL,Meter MET_289 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Electronic City Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,43,0.5522452506605884,0.5522452506605883,2.0103803940316785e-14
